ABSENCE [('unnuetzer', 0.32383665442466736), ('lasterhaften', 0.31562933325767517), ('Schreder', 0.3116143047809601), ('Saegewerksbesitzer', 0.3084868788719177), ('unordentlichen', 0.30630046129226685), ('Stappert', 0.3059637248516083), ('Krammel', 0.30497029423713684), ('Thiels', 0.2968589663505554), ('Stanke', 0.2965641915798187), ('Beachtung_schenken', 0.2946451008319855)] Abwesenheit 0
quarter [('zusammengestellte', 0.23501887917518616), ('gedeckten', 0.23492726683616638), ('einschiffige', 0.22935184836387634), ('laufenden_Geschaefte', 0.22603356838226318), ('Fotoclubs', 0.2226157784461975), ('Ehrennadel_Gold', 0.22241483628749847), ('Gebruedern', 0.22234706580638885), ('Weinfuehrer', 0.22170165181159973), ('Ergaenzt', 0.2204926311969757), ('Eiderstedt', 0.22033840417861938)] Veedel 0
quarter [('zusammengestellte', 0.23501887917518616), ('gedeckten', 0.23492726683616638), ('einschiffige', 0.22935184836387634), ('laufenden_Geschaefte', 0.22603356838226318), ('Fotoclubs', 0.2226157784461975), ('Ehrennadel_Gold', 0.22241483628749847), ('Gebruedern', 0.22234706580638885), ('Weinfuehrer', 0.22170165181159973), ('Ergaenzt', 0.2204926311969757), ('Eiderstedt', 0.22033840417861938)] Veedel 0
quarter [('zusammengestellte', 0.23501887917518616), ('gedeckten', 0.23492726683616638), ('einschiffige', 0.22935184836387634), ('laufenden_Geschaefte', 0.22603356838226318), ('Fotoclubs', 0.2226157784461975), ('Ehrennadel_Gold', 0.22241483628749847), ('Gebruedern', 0.22234706580638885), ('Weinfuehrer', 0.22170165181159973), ('Ergaenzt', 0.2204926311969757), ('Eiderstedt', 0.22033840417861938)] Quartier 0
quarter [('zusammengestellte', 0.23501887917518616), ('gedeckten', 0.23492726683616638), ('einschiffige', 0.22935184836387634), ('laufenden_Geschaefte', 0.22603356838226318), ('Fotoclubs', 0.2226157784461975), ('Ehrennadel_Gold', 0.22241483628749847), ('Gebruedern', 0.22234706580638885), ('Weinfuehrer', 0.22170165181159973), ('Ergaenzt', 0.2204926311969757), ('Eiderstedt', 0.22033840417861938)] Quartier 0
quarter [('zusammengestellte', 0.23501887917518616), ('gedeckten', 0.23492726683616638), ('einschiffige', 0.22935184836387634), ('laufenden_Geschaefte', 0.22603356838226318), ('Fotoclubs', 0.2226157784461975), ('Ehrennadel_Gold', 0.22241483628749847), ('Gebruedern', 0.22234706580638885), ('Weinfuehrer', 0.22170165181159973), ('Ergaenzt', 0.2204926311969757), ('Eiderstedt', 0.22033840417861938)] Kiez 0
quarter [('zusammengestellte', 0.23501887917518616), ('gedeckten', 0.23492726683616638), ('einschiffige', 0.22935184836387634), ('laufenden_Geschaefte', 0.22603356838226318), ('Fotoclubs', 0.2226157784461975), ('Ehrennadel_Gold', 0.22241483628749847), ('Gebruedern', 0.22234706580638885), ('Weinfuehrer', 0.22170165181159973), ('Ergaenzt', 0.2204926311969757), ('Eiderstedt', 0.22033840417861938)] Kiez 0
quarter [('zusammengestellte', 0.23501887917518616), ('gedeckten', 0.23492726683616638), ('einschiffige', 0.22935184836387634), ('laufenden_Geschaefte', 0.22603356838226318), ('Fotoclubs', 0.2226157784461975), ('Ehrennadel_Gold', 0.22241483628749847), ('Gebruedern', 0.22234706580638885), ('Weinfuehrer', 0.22170165181159973), ('Ergaenzt', 0.2204926311969757), ('Eiderstedt', 0.22033840417861938)] vierteln 0
quarter [('zusammengestellte', 0.23501887917518616), ('gedeckten', 0.23492726683616638), ('einschiffige', 0.22935184836387634), ('laufenden_Geschaefte', 0.22603356838226318), ('Fotoclubs', 0.2226157784461975), ('Ehrennadel_Gold', 0.22241483628749847), ('Gebruedern', 0.22234706580638885), ('Weinfuehrer', 0.22170165181159973), ('Ergaenzt', 0.2204926311969757), ('Eiderstedt', 0.22033840417861938)] vierteln 0
quarter [('zusammengestellte', 0.23501887917518616), ('gedeckten', 0.23492726683616638), ('einschiffige', 0.22935184836387634), ('laufenden_Geschaefte', 0.22603356838226318), ('Fotoclubs', 0.2226157784461975), ('Ehrennadel_Gold', 0.22241483628749847), ('Gebruedern', 0.22234706580638885), ('Weinfuehrer', 0.22170165181159973), ('Ergaenzt', 0.2204926311969757), ('Eiderstedt', 0.22033840417861938)] Quartieren 0
quarter [('zusammengestellte', 0.23501887917518616), ('gedeckten', 0.23492726683616638), ('einschiffige', 0.22935184836387634), ('laufenden_Geschaefte', 0.22603356838226318), ('Fotoclubs', 0.2226157784461975), ('Ehrennadel_Gold', 0.22241483628749847), ('Gebruedern', 0.22234706580638885), ('Weinfuehrer', 0.22170165181159973), ('Ergaenzt', 0.2204926311969757), ('Eiderstedt', 0.22033840417861938)] Quartieren 0
quarter [('zusammengestellte', 0.23501887917518616), ('gedeckten', 0.23492726683616638), ('einschiffige', 0.22935184836387634), ('laufenden_Geschaefte', 0.22603356838226318), ('Fotoclubs', 0.2226157784461975), ('Ehrennadel_Gold', 0.22241483628749847), ('Gebruedern', 0.22234706580638885), ('Weinfuehrer', 0.22170165181159973), ('Ergaenzt', 0.2204926311969757), ('Eiderstedt', 0.22033840417861938)] einquartieren 0
quarter [('zusammengestellte', 0.23501887917518616), ('gedeckten', 0.23492726683616638), ('einschiffige', 0.22935184836387634), ('laufenden_Geschaefte', 0.22603356838226318), ('Fotoclubs', 0.2226157784461975), ('Ehrennadel_Gold', 0.22241483628749847), ('Gebruedern', 0.22234706580638885), ('Weinfuehrer', 0.22170165181159973), ('Ergaenzt', 0.2204926311969757), ('Eiderstedt', 0.22033840417861938)] einquartieren 0
quarter [('zusammengestellte', 0.23501887917518616), ('gedeckten', 0.23492726683616638), ('einschiffige', 0.22935184836387634), ('laufenden_Geschaefte', 0.22603356838226318), ('Fotoclubs', 0.2226157784461975), ('Ehrennadel_Gold', 0.22241483628749847), ('Gebruedern', 0.22234706580638885), ('Weinfuehrer', 0.22170165181159973), ('Ergaenzt', 0.2204926311969757), ('Eiderstedt', 0.22033840417861938)] unterbringen 0
quarter [('zusammengestellte', 0.23501887917518616), ('gedeckten', 0.23492726683616638), ('einschiffige', 0.22935184836387634), ('laufenden_Geschaefte', 0.22603356838226318), ('Fotoclubs', 0.2226157784461975), ('Ehrennadel_Gold', 0.22241483628749847), ('Gebruedern', 0.22234706580638885), ('Weinfuehrer', 0.22170165181159973), ('Ergaenzt', 0.2204926311969757), ('Eiderstedt', 0.22033840417861938)] unterbringen 0
quarter [('zusammengestellte', 0.23501887917518616), ('gedeckten', 0.23492726683616638), ('einschiffige', 0.22935184836387634), ('laufenden_Geschaefte', 0.22603356838226318), ('Fotoclubs', 0.2226157784461975), ('Ehrennadel_Gold', 0.22241483628749847), ('Gebruedern', 0.22234706580638885), ('Weinfuehrer', 0.22170165181159973), ('Ergaenzt', 0.2204926311969757), ('Eiderstedt', 0.22033840417861938)] aufnehmen 0
quarter [('zusammengestellte', 0.23501887917518616), ('gedeckten', 0.23492726683616638), ('einschiffige', 0.22935184836387634), ('laufenden_Geschaefte', 0.22603356838226318), ('Fotoclubs', 0.2226157784461975), ('Ehrennadel_Gold', 0.22241483628749847), ('Gebruedern', 0.22234706580638885), ('Weinfuehrer', 0.22170165181159973), ('Ergaenzt', 0.2204926311969757), ('Eiderstedt', 0.22033840417861938)] aufnehmen 0
Quarters [('250000_US-Dollar', 0.2232549488544464), ('taetigte', 0.22296786308288574), ('Cote', 0.22140315175056458), ('Pareto', 0.2207179069519043), ('Kategorie_Best', 0.21412579715251923), ('Weinbaugebiets', 0.21372410655021667), ('Karriereschub', 0.2128789871931076), ('Album_Allmusic', 0.21068508923053741), ('Buon', 0.2103901505470276), ('Stansfield', 0.20976407825946808)] Wohnraum 0
Quarters [('250000_US-Dollar', 0.2232549488544464), ('taetigte', 0.22296786308288574), ('Cote', 0.22140315175056458), ('Pareto', 0.2207179069519043), ('Kategorie_Best', 0.21412579715251923), ('Weinbaugebiets', 0.21372410655021667), ('Karriereschub', 0.2128789871931076), ('Album_Allmusic', 0.21068508923053741), ('Buon', 0.2103901505470276), ('Stansfield', 0.20976407825946808)] Wohnraum 0
QUARTET [('Beste_weibliche', 0.23710380494594574), ('DSchG', 0.23456960916519165), ('BtMG', 0.2327258139848709), ('046', 0.22753866016864777), ('·_mr', 0.22531935572624207), ('Bundes-_Europaangelegenheiten', 0.2239723950624466), ('Beste_maennliche', 0.2230646312236786), ('§_53', 0.21757076680660248), ('Verbraucherschutz', 0.21696053445339203), ('Hessens_Justizminister', 0.21402698755264282)] Quartett 0
QUARTET [('Beste_weibliche', 0.23710380494594574), ('DSchG', 0.23456960916519165), ('BtMG', 0.2327258139848709), ('046', 0.22753866016864777), ('·_mr', 0.22531935572624207), ('Bundes-_Europaangelegenheiten', 0.2239723950624466), ('Beste_maennliche', 0.2230646312236786), ('§_53', 0.21757076680660248), ('Verbraucherschutz', 0.21696053445339203), ('Hessens_Justizminister', 0.21402698755264282)] Quartett 0
QUARTET [('Beste_weibliche', 0.23710380494594574), ('DSchG', 0.23456960916519165), ('BtMG', 0.2327258139848709), ('046', 0.22753866016864777), ('·_mr', 0.22531935572624207), ('Bundes-_Europaangelegenheiten', 0.2239723950624466), ('Beste_maennliche', 0.2230646312236786), ('§_53', 0.21757076680660248), ('Verbraucherschutz', 0.21696053445339203), ('Hessens_Justizminister', 0.21402698755264282)] Quartett 0
quaternion [('Worringen', 0.25052011013031006), ('Annapurna', 0.24718157947063446), ('8848_Meter', 0.24207472801208496), ('Huertgenwald', 0.23839443922042847), ('Essener_Stadtteil', 0.23327362537384033), ('Ruhr', 0.23033301532268524), ('Baesweiler', 0.22874227166175842), ('Arches', 0.22815613448619843), ('Sia_Kangri', 0.22614924609661102), ('Gipfel_Mount', 0.2249045968055725)] Quaternion 0
Quintet [('McMahons', 0.24353012442588806), ('Filmstudio_Warner', 0.23683229088783264), ('Bolan', 0.226801335811615), ('Verkehr_Bau-', 0.22018146514892578), ('Geffen', 0.21865537762641907), ('Mick_LaSalle', 0.2164507955312729), ('Duwamish', 0.2161819487810135), ('Texas_Rangers', 0.21533283591270447), ('Janet_Maslin', 0.21335822343826294), ('Wolfman', 0.21159376204013824)] Quintett 0
Quintet [('McMahons', 0.24353012442588806), ('Filmstudio_Warner', 0.23683229088783264), ('Bolan', 0.226801335811615), ('Verkehr_Bau-', 0.22018146514892578), ('Geffen', 0.21865537762641907), ('Mick_LaSalle', 0.2164507955312729), ('Duwamish', 0.2161819487810135), ('Texas_Rangers', 0.21533283591270447), ('Janet_Maslin', 0.21335822343826294), ('Wolfman', 0.21159376204013824)] Quintett 0
Quintet [('McMahons', 0.24353012442588806), ('Filmstudio_Warner', 0.23683229088783264), ('Bolan', 0.226801335811615), ('Verkehr_Bau-', 0.22018146514892578), ('Geffen', 0.21865537762641907), ('Mick_LaSalle', 0.2164507955312729), ('Duwamish', 0.2161819487810135), ('Texas_Rangers', 0.21533283591270447), ('Janet_Maslin', 0.21335822343826294), ('Wolfman', 0.21159376204013824)] Quintett 0
quota [('Funktionalismus', 0.20927248895168304), ('Leitungsstruktur', 0.20858599245548248), ('1990er_2000er', 0.20792151987552643), ('Zentralstaat', 0.20609304308891296), ('rechtlich_selbstaendigen', 0.2034432590007782), ('Grossherzogtum_Niederrhein', 0.19830788671970367), ('profilierten', 0.19779616594314575), ('Okres_Beroun', 0.19707275927066803), ('Auswirkungen_Weltwirtschaftskrise', 0.19667041301727295), ('Heimwehren', 0.1958646923303604)] Quote 0
quota [('Funktionalismus', 0.20927248895168304), ('Leitungsstruktur', 0.20858599245548248), ('1990er_2000er', 0.20792151987552643), ('Zentralstaat', 0.20609304308891296), ('rechtlich_selbstaendigen', 0.2034432590007782), ('Grossherzogtum_Niederrhein', 0.19830788671970367), ('profilierten', 0.19779616594314575), ('Okres_Beroun', 0.19707275927066803), ('Auswirkungen_Weltwirtschaftskrise', 0.19667041301727295), ('Heimwehren', 0.1958646923303604)] Quote 0
quota [('Funktionalismus', 0.20927248895168304), ('Leitungsstruktur', 0.20858599245548248), ('1990er_2000er', 0.20792151987552643), ('Zentralstaat', 0.20609304308891296), ('rechtlich_selbstaendigen', 0.2034432590007782), ('Grossherzogtum_Niederrhein', 0.19830788671970367), ('profilierten', 0.19779616594314575), ('Okres_Beroun', 0.19707275927066803), ('Auswirkungen_Weltwirtschaftskrise', 0.19667041301727295), ('Heimwehren', 0.1958646923303604)] Quote 0
quotient [('buddhistische', 0.1966807246208191), ('Lichterprozession', 0.188137948513031), ('Amoklaeufe', 0.1879507601261139), ('Paepstlichen_Universitaet', 0.1877775490283966), ('Heian-Zeit', 0.18705551326274872), ('Pilgerreisen', 0.18524329364299774), ('Zweiten_Japanisch-Chinesischen', 0.1851499378681183), ('Bombennacht', 0.18476209044456482), ('Osterfeuer', 0.179799884557724), ('Schwarzenbach_Wald', 0.17846761643886566)] Quotient 0
radian [('vorgestanden', 0.2772618234157562), ('Schuelern_besucht', 0.26749923825263977), ('Hortfund', 0.24865472316741943), ('auffuehrte', 0.24476554989814758), ('Amt_bestaetigt', 0.2395586520433426), ('40000_Besucher', 0.23955091834068298), ('Viehzaehlung', 0.2386029064655304), ('Zauberei', 0.23369725048542023), ('ganzen_Land', 0.2336268275976181), ('Menschenleben_gefordert', 0.23297786712646484)] Radiant 0
Radical [('schwerste', 0.21633310616016388), ('Max_Rostal', 0.21089743077754974), ('MOST', 0.2101621925830841), ('7d', 0.20931759476661682), ('bekannte_Fundort', 0.2092912644147873), ('Mazedoniens', 0.20879949629306793), ('Burow', 0.20732055604457855), ('Applied_Physics', 0.20366908609867096), ('2005–2006', 0.20354130864143372), ('bisher_einzige', 0.20302563905715942)] Radikal 0
Radical [('schwerste', 0.21633310616016388), ('Max_Rostal', 0.21089743077754974), ('MOST', 0.2101621925830841), ('7d', 0.20931759476661682), ('bekannte_Fundort', 0.2092912644147873), ('Mazedoniens', 0.20879949629306793), ('Burow', 0.20732055604457855), ('Applied_Physics', 0.20366908609867096), ('2005–2006', 0.20354130864143372), ('bisher_einzige', 0.20302563905715942)] krass 0
Radical [('schwerste', 0.21633310616016388), ('Max_Rostal', 0.21089743077754974), ('MOST', 0.2101621925830841), ('7d', 0.20931759476661682), ('bekannte_Fundort', 0.2092912644147873), ('Mazedoniens', 0.20879949629306793), ('Burow', 0.20732055604457855), ('Applied_Physics', 0.20366908609867096), ('2005–2006', 0.20354130864143372), ('bisher_einzige', 0.20302563905715942)] Radikal 0
Radical [('schwerste', 0.21633310616016388), ('Max_Rostal', 0.21089743077754974), ('MOST', 0.2101621925830841), ('7d', 0.20931759476661682), ('bekannte_Fundort', 0.2092912644147873), ('Mazedoniens', 0.20879949629306793), ('Burow', 0.20732055604457855), ('Applied_Physics', 0.20366908609867096), ('2005–2006', 0.20354130864143372), ('bisher_einzige', 0.20302563905715942)] Wurzel 0
Radical [('schwerste', 0.21633310616016388), ('Max_Rostal', 0.21089743077754974), ('MOST', 0.2101621925830841), ('7d', 0.20931759476661682), ('bekannte_Fundort', 0.2092912644147873), ('Mazedoniens', 0.20879949629306793), ('Burow', 0.20732055604457855), ('Applied_Physics', 0.20366908609867096), ('2005–2006', 0.20354130864143372), ('bisher_einzige', 0.20302563905715942)] Radix 0
Radical [('schwerste', 0.21633310616016388), ('Max_Rostal', 0.21089743077754974), ('MOST', 0.2101621925830841), ('7d', 0.20931759476661682), ('bekannte_Fundort', 0.2092912644147873), ('Mazedoniens', 0.20879949629306793), ('Burow', 0.20732055604457855), ('Applied_Physics', 0.20366908609867096), ('2005–2006', 0.20354130864143372), ('bisher_einzige', 0.20302563905715942)] Radikal 0
Radical [('schwerste', 0.21633310616016388), ('Max_Rostal', 0.21089743077754974), ('MOST', 0.2101621925830841), ('7d', 0.20931759476661682), ('bekannte_Fundort', 0.2092912644147873), ('Mazedoniens', 0.20879949629306793), ('Burow', 0.20732055604457855), ('Applied_Physics', 0.20366908609867096), ('2005–2006', 0.20354130864143372), ('bisher_einzige', 0.20302563905715942)] Radikal 0
Radical [('schwerste', 0.21633310616016388), ('Max_Rostal', 0.21089743077754974), ('MOST', 0.2101621925830841), ('7d', 0.20931759476661682), ('bekannte_Fundort', 0.2092912644147873), ('Mazedoniens', 0.20879949629306793), ('Burow', 0.20732055604457855), ('Applied_Physics', 0.20366908609867096), ('2005–2006', 0.20354130864143372), ('bisher_einzige', 0.20302563905715942)] radikaler 0
Radical [('schwerste', 0.21633310616016388), ('Max_Rostal', 0.21089743077754974), ('MOST', 0.2101621925830841), ('7d', 0.20931759476661682), ('bekannte_Fundort', 0.2092912644147873), ('Mazedoniens', 0.20879949629306793), ('Burow', 0.20732055604457855), ('Applied_Physics', 0.20366908609867096), ('2005–2006', 0.20354130864143372), ('bisher_einzige', 0.20302563905715942)] Radikale 0
Radius [('Redaktionssystem', 0.24835708737373352), ('Author', 0.24413788318634033), ('wasserfest', 0.2395603507757187), ('Intranet', 0.23856103420257568), ('Spicer', 0.23749153316020966), ('Rechnernetzen', 0.23663471639156342), ('Tinte', 0.23534052073955536), ('Hiawatha', 0.23439881205558777), ('Waehlscheibe', 0.2336472123861313), ('Random_Access', 0.23278619349002838)] Speiche 0
Radius [('Redaktionssystem', 0.24835708737373352), ('Author', 0.24413788318634033), ('wasserfest', 0.2395603507757187), ('Intranet', 0.23856103420257568), ('Spicer', 0.23749153316020966), ('Rechnernetzen', 0.23663471639156342), ('Tinte', 0.23534052073955536), ('Hiawatha', 0.23439881205558777), ('Waehlscheibe', 0.2336472123861313), ('Random_Access', 0.23278619349002838)] Radius 0
Radius [('Redaktionssystem', 0.24835708737373352), ('Author', 0.24413788318634033), ('wasserfest', 0.2395603507757187), ('Intranet', 0.23856103420257568), ('Spicer', 0.23749153316020966), ('Rechnernetzen', 0.23663471639156342), ('Tinte', 0.23534052073955536), ('Hiawatha', 0.23439881205558777), ('Waehlscheibe', 0.2336472123861313), ('Random_Access', 0.23278619349002838)] Halbmesser 0
Radius [('Redaktionssystem', 0.24835708737373352), ('Author', 0.24413788318634033), ('wasserfest', 0.2395603507757187), ('Intranet', 0.23856103420257568), ('Spicer', 0.23749153316020966), ('Rechnernetzen', 0.23663471639156342), ('Tinte', 0.23534052073955536), ('Hiawatha', 0.23439881205558777), ('Waehlscheibe', 0.2336472123861313), ('Random_Access', 0.23278619349002838)] Radius 0
Radius [('Redaktionssystem', 0.24835708737373352), ('Author', 0.24413788318634033), ('wasserfest', 0.2395603507757187), ('Intranet', 0.23856103420257568), ('Spicer', 0.23749153316020966), ('Rechnernetzen', 0.23663471639156342), ('Tinte', 0.23534052073955536), ('Hiawatha', 0.23439881205558777), ('Waehlscheibe', 0.2336472123861313), ('Random_Access', 0.23278619349002838)] Radius 0
radix [('Astaroth', 0.27166348695755005), ('wiedergewonnenen', 0.2697712182998657), ('Kampfplatz', 0.2630062699317932), ('Bekenntnisses_Professoren', 0.2614339590072632), ('1933_Bekenntnis', 0.2601746916770935), ('Ragnvald', 0.25833943486213684), ('prophezeien', 0.25757965445518494), ('Gespenst', 0.2566380202770233), ('milde_stimmen', 0.2562609612941742), ('beschleicht', 0.2558216452598572)] Basis 0
radix [('Astaroth', 0.27166348695755005), ('wiedergewonnenen', 0.2697712182998657), ('Kampfplatz', 0.2630062699317932), ('Bekenntnisses_Professoren', 0.2614339590072632), ('1933_Bekenntnis', 0.2601746916770935), ('Ragnvald', 0.25833943486213684), ('prophezeien', 0.25757965445518494), ('Gespenst', 0.2566380202770233), ('milde_stimmen', 0.2562609612941742), ('beschleicht', 0.2558216452598572)] Stammwort 0
